OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,MSZoning_RM,Utilities_None,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Gd,ExterQual_TA,Foundation_CBlock,Foundation_PConc,BsmtQual_Ex,BsmtQual_Gd,BsmtQual_TA,BsmtFinType1_GLQ,HeatingQC_Ex,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Gd,FireplaceQu_NA,GarageType_Attchd,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_Unf,GarageQual_None,GarageQual_TA,GarageCond_None,GarageCond_TA,SaleType_New,SaleCondition_Partial
6.0,7.266414651682997,4.242871632851591,0.0,873.9448040107492,5.303498975434332,8.179227666428156,2.0,2.46752773658018,1.750077544682001,2.435327743330789,2.0,501.0,50.006579963801215,24.508569203463008,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8.0,3.736590948811928,2.344670531893013,5.449985522457718,709.7229082060071,5.393760211664303,7.680332235566433,2.0,2.0628639152811306,0.9231399703306172,1.7755114770992277,2.0,430.0,38.42153660146783,6.653093302563892,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.0,25.129659529235862,3.453862457778375,0.0,394.7918274608098,5.020761245304821,7.600518289331919,1.0,2.347097738465853,0.0,5.402807430819248,0.0,0.0,0.0,19.787180203722535,0.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
6.0,12.472315816960325,6.1127993135985825,22.109897450301652,598.5856205175631,5.326846631379099,7.541747196274774,1.0,2.0628639152811306,0.9231399703306172,2.9717862704030416,1.0,352.0,61.743811643163625,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
7.0,5.04458983968864,3.0650187646725175,15.797297628255357,817.5697856215771,5.47788657353548,7.8570303990707195,2.0,2.0628639152811306,0.0,2.066604067727914,2.0,577.0,33.64776147882171,7.565236225439719,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
10.0,0.862970297600073,0.0,22.781035009709942,924.9609685521648,5.566636423844366,8.385742508393664,2.0,2.46752773658018,0.9231399703306172,0.0,3.0,846.0,46.84945890038405,18.619840999897747,0.0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
5.0,27.106090702756884,7.761148465502634,0.0,503.8827145351468,5.238310470074157,7.766097197150552,1.0,2.213357917573122,0.0,2.926907493332967,1.0,384.0,0.0,18.333810875378735,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,4.628141747959248,2.847032848973757,0.0,473.5217945757513,5.136695340314646,8.18397914775902,2.0,2.213357917573122,0.9231399703306172,1.9816476590550702,2.0,560.0,34.59143741124698,22.340199406885695,0.0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6.0,12.72435108443772,3.951880285388268,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.853268477849332,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4.0,19.51996624209976,7.650167942304172,0.0,464.9637698091293,5.125151335082086,7.134118200405735,1.0,1.6889021481771878,1.750077544682001,5.402807430819248,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
5.0,19.909277976297847,7.705998885386709,0.0,436.4970375122774,5.085018158612794,7.444902543475271,1.0,1.8906096468454086,0.0,3.471734096608348,1.0,240.0,0.0,9.701984764448424,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,17.290372158504,7.536378575282165,0.0,652.0717868133573,5.336190425590885,7.5609965175126455,1.0,2.0628639152811306,0.0,3.3285852011269377,1.0,596.0,16.8956934539435,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
5.0,13.46415198667788,6.42470681632066,0.0,521.3734933172816,5.197319283774518,7.278264718655242,1.0,2.0628639152811306,0.0,2.770427878332608,2.0,600.0,49.85118541100477,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
5.0,15.333319680310401,6.984349667435629,23.39090774261328,505.4753426663047,5.185738819008017,8.09219825065399,2.0,2.347097738465853,0.9231399703306172,3.205751524189959,1.0,264.0,0.0,20.885998933820428,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6.0,23.584129594537785,7.705998885386709,0.0,556.7020160582914,5.302459557983771,7.491662341038134,1.0,2.0628639152811306,0.0,3.64181907004586,1.0,338.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.0,2.1808007668476153,1.2921844778739005,14.183112141569909,625.1280709953074,5.320354600081918,7.911244860311875,2.0,2.213357917573122,0.0,1.042847167577259,2.0,438.0,0.0,20.885998933820428,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
8.0,6.205900773289518,3.7951459845369215,0.0,711.7727258555652,5.401970772060789,7.69745574398877,1.0,1.6889021481771878,1.750077544682001,2.274474642383349,2.0,500.0,33.64776147882171,8.386820330054311,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7.0,0.862970297600073,0.7671366423300326,0.0,737.3447400223805,5.411315566250189,7.716976585999227,2.0,2.0628639152811306,0.9231399703306172,0.6706638519094889,2.0,400.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.8452509138268,1.0,1.6889021481771878,0.0,3.481477109478208,1.0,240.0,42.23556762582703,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
8.0,4.628141747959248,3.0650187646725175,33.880674593943795,650.5205059071568,5.346324407688369,8.350717844249862,2.0,2.5771212840071485,0.9231399703306172,1.9816476590550702,2.0,420.0,38.06532679569483,17.821686550101557,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6.0,6.205900773289518,3.6295740785130737,0.0,474.59042139254495,5.138120848390082,7.927550792260159,2.0,2.213357917573122,0.9231399703306172,2.274474642383349,2.0,373.0,0.0,9.837786512727696,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4.0,12.472315816960325,4.378721987187695,0.0,722.5243274427662,5.52741165449963,7.962365014768163,2.0,2.347097738465853,0.9231399703306172,2.4816926158278503,2.0,490.0,33.64776147882171,14.072975228976073,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.9758672526528205,1.0,2.0628639152811306,0.0,3.518958798617048,1.0,240.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,24.62094057755746,6.030769325380154,0.0,492.71966744081254,5.161785558072769,8.004488743547322,2.0,2.347097738465853,0.0,3.249421211367644,1.0,308.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
7.0,0.862970297600073,0.7671366423300326,25.585602777885214,610.0498899940479,5.299328731709204,8.3028909220096,2.0,2.46752773658018,0.9231399703306172,0.6706638519094889,3.0,947.0,46.20495543707251,12.465038211463796,0.0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
8.0,0.862970297600073,0.0,14.183112141569909,594.9331642759275,5.2882194806872755,8.251380356718423,2.0,2.347097738465853,0.9231399703306172,0.0,3.0,836.0,0.0,16.184054949809436,0.0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1
5.0,16.652922943406416,7.360035271415208,0.0,719.9659284505277,5.396800535843937,7.686669928578566,1.0,1.8906096468454086,0.0,3.2902548908693343,1.0,350.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
5.0,16.652922943406416,7.360035271415208,0.0,606.4045979140559,5.291417908338601,7.46905913391104,1.0,1.8906096468454086,0.0,3.2902548908693343,2.0,572.0,57.19930139371953,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
7.0,0.862970297600073,0.7671366423300326,28.16684379495717,818.5799284022214,5.477517331447648,7.856248748275275,2.0,2.213357917573122,0.9231399703306172,0.6706638519094889,2.0,484.0,0.0,19.315503218985935,0.0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1
5.0,22.87758512143317,7.869481276440642,0.0,581.3464982909012,5.2763204063323705,7.438227020244524,1.0,1.8906096468454086,0.9231399703306172,3.6114400856998015,2.0,360.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7.0,7.266414651682997,4.242871632851591,0.0,618.8934254726332,5.304017902836169,8.261973654437037,2.0,2.46752773658018,0.9231399703306172,2.435327743330789,3.0,678.0,46.84945890038405,22.045659165218282,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
7.0,0.0,0.0,0.0,752.643929787373,5.4237883965051825,7.743084737610179,2.0,2.0628639152811306,0.0,0.0,2.0,396.0,29.72864205050845,8.386820330054311,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
6.0,11.166001706310958,5.683738488221649,19.87981750105306,402.4071019667417,5.033030254792891,7.793626468450423,1.0,2.0628639152811306,0.9231399703306172,2.8787378204365015,2.0,440.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,23.932705381260792,7.705998885386709,0.0,767.911094295645,5.435962673059358,8.523522396949064,2.0,2.5771212840071485,0.9231399703306172,3.6564461643683295,3.0,864.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
5.0,19.909277976297847,7.705998885386709,0.0,447.798539138774,5.101283188307011,7.550904658339174,1.0,2.213357917573122,0.0,3.471734096608348,1.0,240.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,14.648471477231295,6.783275284030134,0.0,606.4045979140559,5.291417908338601,7.46905913391104,1.0,2.0628639152811306,0.9231399703306172,3.1588434561306498,1.0,304.0,0.0,14.720744426677587,0.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.8787378204365015,2.0,784.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
6.0,12.217378273050029,3.266376180638625,15.857820224848089,884.9737191427078,5.521354713244129,7.949429570505595,2.0,2.347097738465853,0.9231399703306172,2.9717862704030416,2.0,529.0,53.66505216156099,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.0,17.290372158504,7.536378575282165,0.0,570.8729233277885,5.253962708269466,7.392723848158604,1.0,1.6889021481771878,0.0,3.3285852011269377,2.0,520.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
8.0,5.445109226157683,3.453862457778375,29.35133363011968,818.5799284022214,5.474553626991772,8.526193080289207,2.0,2.347097738465853,0.9231399703306172,2.1427222270030417,3.0,696.0,0.0,12.885942598054292,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,16.866958807356777,7.419603124777975,12.234722468201934,678.9010997881799,5.360928445320567,7.61212007591461,1.0,2.0628639152811306,0.9231399703306172,3.30329508100089,1.0,297.0,0.0,10.363869181383249,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7.0,19.12603474114972,4.508994756407461,0.0,390.9785241631283,5.062531978026792,7.784521315406234,1.0,2.0628639152811306,1.750077544682001,3.420541549979041,1.0,240.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
6.0,13.220165584394504,4.242871632851591,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.9032625522978357,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
4.0,16.652922943406416,7.360035271415208,0.0,528.2471067755433,5.205527194211046,7.294777806890409,1.0,1.8906096468454086,0.0,3.190497561900117,1.0,352.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
7.0,0.0,0.0,14.722600352720118,685.0768163667817,5.366471993897368,7.623608425324619,2.0,2.0628639152811306,0.0,0.0,2.0,628.0,30.731853406742925,11.577632371387796,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
6.0,9.178124210275014,4.983705692903618,0.0,779.0871058647404,5.452530528258136,7.803479795617685,2.0,2.0628639152811306,0.9231399703306172,2.6759003398784422,2.0,576.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.391563299127923,1.0,1.6889021481771878,0.0,3.0720753348938366,1.0,264.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,23.758798597933236,3.453862457778375,0.0,525.0758231422884,5.308150702051588,7.614042617660635,1.0,2.213357917573122,0.0,5.4032885834280036,0.0,0.0,0.0,15.852237252175588,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
5.0,13.220165584394504,6.349008990072773,26.43869236420556,452.6330098926771,5.108104937367146,7.764407902800129,1.0,2.0628639152811306,0.0,3.0532211891566807,2.0,440.0,53.66505216156099,9.283217185631665,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,5.831682050654221,3.453862457778375,0.0,538.2766274582505,5.217297254788205,7.950873853050851,2.0,2.213357917573122,0.9231399703306172,2.2116091914700005,2.0,470.0,0.0,9.283217185631665,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.8452509138268,1.0,1.444987348618761,0.0,5.4032885834280036,0.0,0.0,27.247774089577934,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
7.0,6.569068661765286,3.951880285388268,0.0,470.84913802805033,5.152861725522329,7.991311192000618,2.0,2.0628639152811306,0.9231399703306172,2.3322513193931917,2.0,550.0,40.524665938813634,12.357575296859714,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6.0,23.40868631106816,7.650167942304172,0.0,389.3430795359708,5.084231140951102,7.534574992855942,1.0,2.0628639152811306,0.0,2.4816926158278503,2.0,440.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,22.87758512143317,2.344670531893013,0.0,516.0797385624809,5.203644406153253,7.29098775599604,1.0,1.6889021481771878,0.0,3.6114400856998015,1.0,180.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,24.7912063826995,2.344670531893013,0.0,273.98479704023146,5.051762384793179,6.989425044421256,1.0,1.6889021481771878,0.9231399703306172,2.5251609687818592,1.0,352.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
6.0,13.220165584394504,4.242871632851591,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.9032625522978357,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,13.220165584394504,4.242871632851591,0.0,572.7072199990256,5.307635903176832,8.420252305185722,2.0,2.5771212840071485,1.750077544682001,0.6706638519094889,3.0,672.0,0.0,13.492632814824164,0.0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
4.0,17.079428495185795,7.478375877036026,22.70335871134708,803.414172931939,5.463282189496342,7.826155607525975,2.0,2.347097738465853,0.0,5.4032885834280036,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
5.0,21.97570282716359,4.378721987187695,0.0,617.8536894681341,5.328333267562374,7.928286649747338,2.0,2.347097738465853,0.9231399703306172,3.571156907777378,2.0,360.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7.0,0.862970297600073,0.0,12.069567496613452,710.7478932752682,5.38894570680948,7.670303499067801,2.0,2.0628639152811306,0.9231399703306172,0.0,3.0,648.0,38.06532679569483,5.834750497288238,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1
7.0,6.922269073829155,3.951880285388268,0.0,532.4724352583141,5.221567880753293,8.152140089455258,2.0,2.347097738465853,0.9231399703306172,2.3856731552624146,2.0,493.0,38.06532679569483,18.54876685106131,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,17.079428495185795,7.478375877036026,0.0,801.389850313411,5.549973456703047,8.010679872555656,1.0,2.213357917573122,0.9231399703306172,3.316068433604593,2.0,480.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,15.107023714566953,3.0650187646725175,0.0,842.2816623404474,5.609843550637867,8.13989969357429,2.0,2.0628639152811306,0.9231399703306172,3.190497561900117,2.0,578.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7.0,4.628141747959248,2.847032848973757,0.0,540.3856399276584,5.23535973840459,8.138668675747889,2.0,2.5771212840071485,0.9231399703306172,1.9816476590550702,2.0,431.0,27.458761137501718,0.0,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,20.29415768273774,7.650167942304172,0.0,460.6786785506804,5.119283894517108,7.773669189481722,2.0,2.213357917573122,0.9231399703306172,3.4910666236530035,1.0,198.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
3.0,18.32348938453371,2.344670531893013,0.0,389.88830625740303,5.039061535927628,7.599546282193162,1.0,2.0628639152811306,0.0,2.8267823923127944,1.0,308.0,0.0,21.38243211407046,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,21.60875940070448,0.7671366423300326,0.0,478.32866650964615,5.1430801699190924,7.16975487797054,1.0,1.8906096468454086,0.0,3.536864636910605,1.0,270.0,0.0,17.062233031402133,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.0,11.959415513391717,5.9469495130910275,0.0,850.3345602733438,5.497434314931141,7.898488805481204,2.0,1.8906096468454086,1.750077544682001,2.9497311008268894,2.0,576.0,47.489447227105394,11.577632371387796,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,5.831682050654221,3.453862457778375,9.186665926629313,509.719827552227,5.193487369153444,8.055778622633028,2.0,2.213357917573122,0.0,2.2116091914700005,2.0,422.0,38.06532679569483,17.747264702722344,0.0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
8.0,0.862970297600073,0.7671366423300326,0.0,454.243315176944,5.123690534403941,7.940726610963484,2.0,2.0628639152811306,0.0,0.6706638519094889,2.0,676.0,0.0,8.386820330054311,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
6.0,12.472315816960325,3.7951459845369215,0.0,947.872589000111,5.562288759718123,8.0371399527012,2.0,2.347097738465853,0.0,2.926907493332967,2.0,560.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
7.0,12.72435108443772,6.193128696532242,24.554425133501255,702.5437206271821,5.3818608652545805,7.655561876003479,1.0,2.0628639152811306,0.9231399703306172,3.013779045202266,2.0,528.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
5.0,24.449968289338088,7.761148465502634,0.0,376.2337205684419,4.989750210350505,7.74652249227283,1.0,2.213357917573122,0.0,3.677732008502437,3.0,513.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.0,17.290372158504,4.100832566989532,0.0,764.8601861501082,5.541591046495235,7.992705236613596,1.0,2.0628639152811306,1.750077544682001,3.3285852011269377,2.0,529.0,51.2409445703861,18.83137560715514,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8.0,22.87758512143317,3.7951459845369215,0.0,356.48045844615314,5.156999130551403,7.994793227497219,1.0,2.213357917573122,0.9231399703306172,3.6114400856998015,1.0,228.0,46.20495543707251,12.571584873033709,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
5.0,18.32348938453371,7.815636338389134,17.823360432285405,422.46269089401187,5.248797253829036,7.618835255034196,1.0,1.8906096468454086,0.9231399703306172,3.387641316675959,1.0,352.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
