OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,ExterQual_TA,FullBath,TotalBsmtSF,YearRemodAdd,KitchenQual_TA,ExterQual_Gd,Foundation_PConc,1stFlrSF,TotRmsAbvGrd,BsmtQual_TA,HeatingQC_Ex,BsmtFinType1_GLQ,GarageFinish_Unf,OpenPorchSF,FireplaceQu_NA,KitchenQual_Gd,BsmtQual_Ex,Fireplaces,MasVnrArea,GarageType_Attchd,GarageType_Detchd,MasVnrType_None,BsmtQual_Gd,KitchenQual_Ex,GarageFinish_Fin,Exterior1st_VinylSd,Exterior2nd_VinylSd,HeatingQC_TA,Foundation_CBlock,GarageCond_TA,Neighborhood_NridgHt,CentralAir_N,CentralAir_Y,MasVnrType_Stone,MSZoning_RM,WoodDeckSF,LotFrontage,HalfBath,2ndFlrSF,GarageYrBlt,BsmtFinSF1,FireplaceQu_Gd,SaleType_New,GarageQual_TA,HouseStyle_2Story,LotArea,SaleCondition_Partial
7,7.138748253646451,2.0,2004,432.0,0,2,433.4543049810841,2005,0,1,1,4.998626184481998,2.0273854736078607,0,1,1,0,11.476313789596,0,1,0,0.909676106356333,0.0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,30.125251289307624,31.78004772807671,1.1280955051328556,1061.5073163494947,2004.0,107.2630099967608,1,0,1,1,54.86795506755102,0
7,7.617022614667533,2.0,1980,484.0,0,2,504.0090810572905,1980,0,1,0,5.260711841034026,2.5224105251530617,0,0,1,0,23.229010215895876,0,0,0,0.909676106356333,24.924723858047326,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,61.667931652061185,39.449826998301596,1.1280955051328556,1844.236384073414,1983.0,152.8558537131973,0,0,1,1,65.48127667251293,0
7,7.7298912901906585,3.0,1993,656.0,0,2,770.4668410437632,1993,0,1,1,5.353714031875633,2.4172435844997704,0,1,1,0,12.534621511422346,0,1,0,0.909676106356333,23.956917261162335,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,68.93302208595294,38.15243277612786,1.1280955051328556,1966.1566157437223,1993.0,197.73441217041,0,0,1,1,59.6029271002331,0
7,7.165307562544805,2.0,1980,588.0,1,2,783.4689473029683,1980,1,0,0,5.390941428368972,2.0273854736078607,0,0,1,1,11.102160684675345,0,0,0,1.7079350940324136,22.510987613681042,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,53.475596784880786,34.8447810963252,0.0,0.0,1980.0,204.79740312363495,0,0,1,0,67.3515978379237,0
9,7.7115478745171515,3.0,2006,840.0,1,3,719.2833925033668,2006,0,0,1,5.303656851342474,2.4172435844997704,0,1,0,0,20.58473787683714,1,1,1,0.0,28.56827597010787,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,54.55228256268072,44.820906639894964,1.1280955051328556,2086.916785130942,2006.0,0.0,0,1,1,1,70.70170579962394,1
8,7.662921538150151,3.0,2004,872.0,0,2,659.8102605763696,2004,0,1,1,5.252702852541343,2.5224105251530617,0,1,1,0,20.58473787683714,0,1,1,0.909676106356333,29.21965305577664,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,45.60004290379513,41.0526607713352,1.1280955051328556,2062.064769591255,2004.0,195.2612292161685,1,0,1,1,63.87357466007746,0
3,6.938061801131022,1.0,1955,220.0,1,1,673.539976333349,2005,1,0,0,5.265363295933856,2.0273854736078607,1,1,0,1,16.275689129349335,1,0,0,0.0,0.0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,38.25797799137251,23.84297831842797,0.0,0.0,1955.0,74.11921264405316,0,0,0,0,49.5640839469886,0
7,7.843511587601395,2.0,1967,564.0,0,2,430.1460898804735,2007,0,1,0,5.523561166041199,2.6187875964764404,0,1,0,0,0.0,0,1,0,0.909676106356333,25.850760578782207,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,54.55228256268072,40.09341629921021,1.1280955051328556,1647.6597421624504,1961.0,0.0,1,0,1,0,62.339623798160986,0
5,6.580385731091172,2.0,1941,360.0,1,1,435.65838733137537,1950,1,0,0,5.062695803038123,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,24.220447103122172,0.0,0.0,1941.0,41.456450286879296,0,0,1,0,47.00224662178711,0
6,7.105178760583672,1.0,1960,292.0,1,1,789.1830587593514,1960,1,0,0,5.357951060875414,2.1726584790821972,1,0,0,0,10.715638454157347,1,0,0,0.0,19.922647933978688,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,34.8447810963252,1.1280955051328556,0.0,1960.0,131.9331444719484,0,0,1,0,62.95334741469483,0
5,6.961826592346455,1.0,1920,189.0,1,1,366.78019721970816,1950,1,0,1,4.894813830331933,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,27.900934451158626,0.0,872.4047761893619,1920.0,0.0,0,0,0,1,51.23851767480795,0
5,6.844913502012646,1.0,1958,308.0,1,1,617.3831575247845,1992,1,0,0,5.2131787391723865,2.0273854736078607,1,0,0,0,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,31.43381684215575,0.0,0.0,1958.0,176.83535372975874,0,0,1,0,55.78366510126012,0
7,7.08758839821416,2.0,2004,484.0,0,2,776.1904358585232,2004,0,1,1,5.348267738869187,2.0273854736078607,0,1,1,0,8.54404799388593,0,1,0,0.909676106356333,18.228024842407592,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,46.9306141589486,27.540032830289718,0.0,0.0,2004.0,157.31861658363496,1,0,1,0,55.83565829235639,0
6,7.268289711108759,2.0,1998,472.0,1,2,556.950960654536,1998,1,0,1,5.1514271236575215,2.1726584790821972,0,0,1,0,9.758150973632203,0,0,0,1.7079350940324136,0.0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,30.125251289307624,27.540032830289718,1.1280955051328556,1028.242452593641,1998.0,174.09978713622766,0,0,1,1,57.76335971456584,0
9,7.422297470469951,3.0,2005,676.0,0,2,1064.7193259798876,2006,0,1,1,5.53004164903572,2.3014743180824713,0,1,1,0,11.476313789596,0,1,1,0.909676106356333,21.261919607803232,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,44.58915550358712,36.84078911409634,0.0,0.0,2005.0,234.48616841158815,1,0,1,0,67.42039669636067,0
7,7.206330695030036,2.0,2002,532.0,0,2,868.2496982185259,2003,0,1,1,5.4133519289280105,2.1726584790821972,0,1,1,0,14.027553659916132,1,1,0,0.0,16.053255869499896,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,46.9306141589486,31.43381684215575,0.0,0.0,2002.0,171.34754292341978,0,0,1,0,57.96826926521738,0
7,7.258237078115544,2.0,1984,440.0,0,2,697.7633650618469,1998,0,1,0,5.441595169900201,2.3014743180824713,0,1,0,0,10.715638454157347,1,1,0,0.0,0.0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,31.75242031315789,38.47808685168297,0.0,0.0,1984.0,64.79193188963208,0,0,1,0,67.400753873517,0
6,6.9802653251491735,1.0,1958,297.0,1,1,701.4421376400845,1998,1,0,0,5.2888704549267445,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,19.978188888127686,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,30.036537346547124,0.0,0.0,1958.0,135.30900141954936,0,0,1,0,64.41640072263185,0
8,7.415258057944564,2.0,2002,431.0,0,2,569.8384923361381,2002,0,1,1,5.179691179377259,2.4172435844997704,0,1,0,0,0.0,1,1,0,0.0,0.0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,36.966200452681825,36.51055712991193,1.1280955051328556,1379.895206603102,2002.0,0.0,0,0,1,1,67.47599074715181,0
4,6.62506175426783,1.0,1950,294.0,0,1,436.20923459002637,1950,1,0,0,5.088350165225918,1.6649086512703615,1,0,0,1,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,56.07202900333048,27.900934451158626,0.0,0.0,1950.0,0.0,0,0,1,0,56.30872987214163,0
3,6.830175250424811,2.0,1949,400.0,1,2,0.0,1950,1,0,0,5.20488374951275,2.0273854736078607,0,0,0,1,0.0,1,0,0,0.0,27.44214348491057,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,32.12508606620915,0.0,0.0,1949.0,0.0,0,0,1,0,56.641327061264626,0
9,7.294974359233334,2.0,2005,564.0,0,2,944.0550423895534,2005,0,0,1,5.461508819873324,2.0273854736078607,0,1,1,0,13.823927222697252,0,0,1,0.909676106356333,36.32712616584125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,88.62416594667704,28.974955343496365,0.0,0.0,2005.0,14.303227303647718,0,0,1,0,57.3335598876713,0
5,6.8947877217141285,1.0,1976,336.0,1,1,332.9982617420969,1976,1,0,0,4.834015809705487,1.6649086512703615,0,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,45.26434462247015,18.744683027809316,1.1280955051328556,841.1329223777906,1976.0,44.833589303626276,0,0,1,1,37.2817171789155,0
6,7.231718606868318,1.0,1939,312.0,1,1,572.5197286292197,1950,0,0,0,5.1680129339039365,2.0273854736078607,1,0,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,29.684014605581073,0.0,886.5012438664613,1939.0,0.0,1,0,1,0,51.330343949132924,0
6,7.169228831180612,2.0,1960,498.0,1,2,838.3646839738209,1960,1,0,0,5.393086981870999,2.0273854736078607,1,1,0,1,10.040429323472186,0,0,0,1.7079350940324136,8.046417409047688,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,1960.0,237.33302904060784,1,0,1,0,72.64852474387423,0
7,7.261204684391432,2.0,2003,474.0,0,2,459.83161861081265,2004,0,1,1,5.03495716107478,2.0273854736078607,0,1,1,0,8.046222087618641,1,1,0,0.0,15.548111220492727,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0.0,18.744683027809316,1.1280955051328556,1294.5747608669524,2003.0,133.28743046512315,0,0,1,1,36.53124378944134,0
7,7.152783467718968,2.0,1986,445.0,1,1,825.4506651177838,1986,0,0,1,5.384083940659319,2.0273854736078607,0,0,1,0,14.621703366818483,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,35.1799338854262,1.1280955051328556,0.0,1986.0,211.3433774937185,0,0,1,0,47.87818188817183,0
5,6.893919427234879,1.0,1941,200.0,1,1,377.97103946026914,1950,1,0,0,4.913613658673987,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,18.14450715562387,27.900934451158626,0.0,715.2856590428789,1941.0,69.84016958122923,0,0,1,0,57.856073810491644,0
6,6.47493552246273,2.0,1928,484.0,1,1,382.43812092814454,2003,1,0,0,5.001753417281353,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,31.349573169122213,27.900934451158626,0.0,0.0,2005.0,0.0,0,0,1,0,56.58615683802641,0
6,7.242655802201295,1.0,1940,240.0,1,1,555.3379461553815,2000,1,0,0,5.278610612527094,2.0273854736078607,1,1,0,1,0.0,0,0,0,1.7079350940324136,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,27.900934451158626,0.0,574.1066205757089,1940.0,100.38172426333033,1,0,1,0,56.30872987214163,0
6,6.968280274857328,2.0,1995,521.0,0,2,693.556689112805,1995,0,1,1,5.282203469295209,2.0273854736078607,0,1,0,0,7.8740322562216924,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,42.950037928259256,0.0,0.0,1995.0,89.99819286221212,0,0,1,0,62.29001558745209,0
6,6.941374853010704,2.0,1992,400.0,1,2,671.429537819563,1992,0,0,1,5.2672117220799555,2.0273854736078607,0,0,1,0,7.8740322562216924,1,1,0,0.0,15.548111220492727,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,34.11858709833905,28.974955343496365,0.0,0.0,1992.0,131.08399562919573,0,0,1,0,58.21537002726035,0
6,6.7033552458397345,2.0,1978,470.0,1,1,527.3035429568902,1978,1,0,0,5.133073230968317,1.8606870883213031,0,1,1,0,0.0,0,0,0,0.909676106356333,0.0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,1978.0,165.63573152390111,0,0,1,0,54.23816871364979,0
5,7.186678959775446,1.0,1940,240.0,1,1,524.6002234755791,1982,1,0,0,5.176935148015835,2.3014743180824713,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,24.596081629022787,0.0,749.3330618101327,1940.0,102.44593166234858,0,0,1,0,57.988024795806226,0
6,7.2298835592505215,2.0,1976,566.0,1,2,477.3327468139131,1976,1,0,1,5.05361528809411,2.0273854736078607,0,0,1,0,17.372684106240104,0,0,0,0.909676106356333,16.54134960601588,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,64.22981397285666,34.8447810963252,1.1280955051328556,1169.6822765591844,1976.0,156.04857172351365,0,0,1,1,74.3079072199543,0
5,7.077595201912795,1.0,1920,468.0,1,1,409.13430921985235,1997,1,0,0,4.962919326544691,2.0273854736078607,1,0,0,1,18.709691308279236,1,0,0,0.0,0.0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0.0,27.540032830289718,0.0,991.8902524277448,1964.0,112.90024995133513,0,0,1,1,61.20430334830179,0
6,7.112817592413828,2.0,1963,514.0,1,1,794.8930567958421,1963,1,0,0,5.3621516222245695,2.0273854736078607,0,0,0,0,14.228317656654477,0,0,0,1.7079350940324136,23.547676258662296,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,32.12508606620915,1.1280955051328556,0.0,1963.0,139.31777411405955,1,0,1,0,58.75921788865111,0
6,7.138074764502928,1.0,1962,296.0,1,1,640.2225435162032,1962,1,0,0,5.376020885234937,2.0273854736078607,0,0,1,0,17.290783417285095,0,0,0,0.909676106356333,26.05589928061608,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,22.161228522275277,41.68818340218591,0.0,0.0,1962.0,97.15909889151332,1,0,1,0,58.00118790091954,0
5,7.021453827457132,1.0,1954,244.0,1,1,729.2342931008448,1954,1,0,1,5.311730526968451,2.1726584790821972,1,0,0,0,16.275689129349335,0,0,0,0.909676106356333,21.261919607803232,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0,34.17137102823104,0.0,0.0,1954.0,127.6659428730124,1,0,1,0,54.8801646418838,0
5,7.035799796315287,2.0,1959,576.0,1,1,621.1068474919156,2006,0,0,0,5.319673791247875,2.1726584790821972,1,1,0,0,6.140707834498166,0,1,0,0.909676106356333,0.0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,72.15655663103308,32.12508606620915,0.0,0.0,1997.0,29.116976585251738,1,0,1,0,59.45695120017049,0
6,7.283463429039493,2.0,2000,460.0,1,2,562.3243307751823,2000,1,0,1,5.157208222319479,2.1726584790821972,0,1,0,0,10.040429323472186,0,0,0,0.909676106356333,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,30.125251289307624,28.974955343496365,1.1280955051328556,1053.5808373417997,2000.0,0.0,0,0,1,1,55.65327005478008,0
4,7.2384172494893875,2.0,1959,680.0,1,2,0.0,1959,1,0,0,5.2450451076248585,2.1726584790821972,0,0,0,0,12.421321293057245,0,0,0,0.909676106356333,0.0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0.0,34.8447810963252,0.0,673.6452138147328,1991.0,0.0,1,0,1,0,71.9634990626505,0
6,6.516969528003994,1.0,1984,264.0,1,1,448.85985174767353,1984,1,0,0,5.026111740497398,1.6649086512703615,0,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,70.68840387409848,24.220447103122172,0.0,0.0,1984.0,141.63580334002813,0,0,1,0,53.31133489039823,0
5,7.0594873920141,1.0,1953,270.0,1,1,373.4987069457657,1953,1,0,1,5.332768115726049,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,22.638033220225804,34.508598840861175,0.0,0.0,1953.0,107.81345200502184,0,0,1,0,61.09345583363112,0
7,7.425298609423989,2.0,2003,434.0,0,2,505.094883620828,2004,0,1,1,5.092285513321044,2.3014743180824713,0,1,0,0,11.102160684675345,0,1,0,0.909676106356333,0.0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,30.125251289307624,29.684014605581073,1.1280955051328556,1649.2917900420316,2003.0,0.0,1,0,1,1,55.84038030075372,0
5,6.70547103413846,2.0,1996,576.0,0,1,517.5650861134903,1996,1,1,1,5.134277671107328,1.8606870883213031,0,1,1,1,0.0,1,0,0,0.0,0.0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,26.813705659934467,0.0,0.0,1998.0,82.81480572723227,0,0,1,0,57.32682963497047,0
8,7.662141808192193,2.0,2004,610.0,0,3,890.8528066751903,2005,0,1,1,5.428178214285551,2.3014743180824713,0,1,0,0,24.3541750273301,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,41.308383497162446,42.00478192971321,0.0,1333.1662299156967,2004.0,0.0,1,0,1,1,62.086966550336655,0
6,7.359143602244788,2.0,2000,463.0,1,2,577.8784639322566,2000,1,0,1,5.187328572545183,2.1726584790821972,0,1,0,0,12.868727584824551,0,0,0,0.909676106356333,5.64498647374488,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,30.125251289307624,27.900934451158626,1.1280955051328556,1184.0501413385718,2000.0,0.0,0,0,1,1,55.65802205966594,0
5,7.298970772899161,1.0,1924,308.0,1,2,601.3989680491907,1950,0,0,0,5.197511083009065,2.0273854736078607,1,0,0,1,0.0,0,1,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,24.220447103122172,0.0,980.8436838279425,1924.0,65.90179405241815,1,0,1,0,47.00224662178711,0
7,7.046235073969649,2.0,2006,572.0,0,2,742.3070650287931,2006,0,1,1,5.3254456067705895,1.8606870883213031,0,1,0,0,18.171219369970427,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,50.813732862161416,27.900934451158626,0.0,0.0,2006.0,0.0,1,1,1,0,53.37581303743654,1
7,7.3575370091838,2.0,2006,639.0,0,2,554.8001711809258,2006,0,1,1,5.149096010073052,2.3014743180824713,0,1,0,0,11.719415689390363,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,38.623052601509535,34.508598840861175,1.1280955051328556,1288.1501064886268,2006.0,0.0,0,0,1,1,58.20883608963446,0
6,6.557245425816731,2.0,1928,360.0,1,1,470.7774238497843,1950,1,0,0,5.049369384923953,1.8606870883213031,0,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,27.900934451158626,0.0,0.0,1950.0,0.0,0,0,0,0,57.67035614726869,0
8,7.02221424376178,2.0,2004,430.0,0,2,722.9510973091117,2005,0,1,1,5.312151809126243,2.0273854736078607,0,1,1,0,6.761158143217624,0,1,0,0.909676106356333,5.64498647374488,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,38.98640792060744,21.536918449684254,0.0,0.0,2004.0,12.712638759312473,0,0,1,0,40.09357156801442,0
5,6.955329271910233,0.0,1910,0.0,1,1,401.3663021007208,1996,1,0,1,4.951023023733253,2.3014743180824713,1,0,0,0,20.3773807100173,1,0,0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,27.177633817868028,0.0,763.2910454615942,0.0,0.0,0,0,0,0,56.331949988025556,0
6,6.906004748525582,1.0,1976,352.0,1,1,609.3962749634811,1976,1,0,0,5.247450855301816,2.0273854736078607,1,1,0,1,0.0,0,0,0,0.909676106356333,23.911845682737354,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,62.81309495791907,32.12508606620915,0.0,0.0,1977.0,142.95384899534582,0,0,1,0,53.37581303743654,0
7,7.169880821385878,2.0,1999,577.0,0,2,833.2014685704163,2000,0,1,1,5.393443653649693,2.0273854736078607,0,1,0,0,7.69842274325545,1,1,0,0.0,16.880396404229344,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,34.11858709833905,39.126772330572564,0.0,0.0,1999.0,0.0,0,0,1,0,58.505779966056714,0
10,7.608398241160912,3.0,2007,846.0,0,2,943.0347863284117,2008,0,0,1,5.479138822500976,2.4172435844997704,0,1,1,0,19.159015855118657,0,0,1,0.909676106356333,24.66513826700294,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,47.58880489093013,40.09341629921021,1.1280955051328556,863.0153919701154,2008.0,238.68404297441938,0,1,1,1,64.54849582957684,1
5,7.093958112730194,1.0,1900,384.0,1,1,512.6890386924691,1950,1,0,0,5.161785849163021,2.1726584790821972,1,1,0,1,18.860675528750715,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,24.220447103122172,0.0,578.6773161584034,1978.0,70.91910458333092,0,0,1,0,56.32034224763275,0
6,7.441638998302887,2.0,2001,560.0,1,2,481.6979881627214,2002,0,0,1,5.0633876794814245,2.1726584790821972,0,1,0,0,23.04613968636666,0,1,1,0.909676106356333,0.0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,35.08055078023946,31.78004772807671,1.1280955051328556,1773.6304598816034,2001.0,152.53517325372837,0,0,1,1,64.0729895373203,0
4,6.5621634998310165,0.0,1941,0.0,1,1,472.9635336010067,1950,1,0,0,5.052203890308323,1.6649086512703615,1,0,0,0,0.0,0,0,0,1.7079350940324136,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,24.596081629022787,0.0,0.0,0.0,76.22355704096674,0,0,0,0,54.002408047743586,0
5,6.824589639299309,1.0,1940,240.0,1,1,443.91388543370925,1950,1,0,0,5.01331474568276,1.8606870883213031,1,0,0,1,9.900226734051651,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,27.900934451158626,0.0,417.25741689161055,1940.0,0.0,0,0,1,0,60.085932963597216,0
5,6.922166924991937,1.0,1956,596.0,1,1,664.0377888333835,1956,1,0,0,5.256487895882051,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,17.073276075894384,30.737692722831856,0.0,0.0,1956.0,160.31929000956492,0,0,1,0,58.91069359929805,0
5,6.684100830128018,2.0,1972,600.0,1,1,530.5457091307705,1972,1,0,0,5.1221023882099965,2.0273854736078607,1,0,0,0,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,50.654972027328256,27.900934451158626,0.0,0.0,1985.0,166.25685193804432,0,0,1,0,53.37581303743654,0
5,7.365543192514578,1.0,1962,264.0,1,2,514.3148980136956,1962,1,0,0,5.110888911332834,2.3014743180824713,1,0,0,0,21.5253393076691,0,0,0,0.909676106356333,25.350525812616176,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0.0,31.08637240142063,0.0,1413.798441232627,1962.0,127.6659428730124,0,0,1,1,54.3627704192662,0
7,7.215075463345283,2.0,2006,438.0,0,2,636.5100993543398,2007,0,1,1,5.2411715329699735,2.1726584790821972,0,1,1,0,21.5253393076691,1,1,0,0.0,15.10022295770794,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0.0,29.684014605581073,0.0,627.5752962505327,2007.0,171.65418599441216,0,0,1,1,55.66277327941562,0
8,7.03654894472831,2.0,1996,500.0,0,1,725.0460972422843,1996,0,1,1,5.3200883216158035,1.6649086512703615,0,1,1,0,8.54404799388593,0,0,0,1.7079350940324136,0.0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,34.11858709833905,19.554907636306005,1.1280955051328556,0.0,1996.0,167.65111595374285,1,0,1,0,68.71493537496154,0
7,7.052884089662902,2.0,2005,400.0,0,2,751.1834603056442,2005,0,1,1,5.32912052913539,2.0273854736078607,0,1,1,0,0.0,0,1,0,0.909676106356333,0.0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,29.684014605581073,0.0,0.0,2005.0,12.712638759312473,1,1,1,0,57.14904565437134,1
8,7.579501472042072,2.0,1998,420.0,0,2,662.4527803553711,1998,0,1,1,5.266288371056308,2.5224105251530617,0,0,0,0,18.32670551745044,0,1,0,0.909676106356333,37.251470390456554,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,38.623052601509535,39.126772330572564,1.1280955051328556,1677.0527121691687,1998.0,0.0,0,0,1,1,63.857205133415846,0
6,7.228658241698947,2.0,1995,373.0,1,2,482.7886829584251,1996,1,0,1,5.064768632456604,2.1726584790821972,0,0,0,0,10.040429323472186,0,0,0,0.909676106356333,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,28.974955343496365,1.1280955051328556,1140.9813081506227,1995.0,0.0,0,0,1,1,60.553442008675354,0
4,7.257642453793646,2.0,1976,490.0,1,2,736.035017861409,1993,1,0,0,5.441272334475298,2.3014743180824713,1,1,0,1,14.426332271819302,0,0,0,0.909676106356333,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,34.11858709833905,32.12508606620915,0.0,0.0,1993.0,216.13173536657104,0,0,1,0,59.79166384149845,0
6,7.292683196654538,1.0,1915,308.0,1,2,501.29355571445495,1976,1,0,0,5.087691309482568,2.3014743180824713,0,1,0,1,0.0,1,0,0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,28.974955343496365,0.0,1259.2652484462935,1960.0,0.0,0,0,1,1,69.6684840166963,0
7,7.540007475543952,3.0,2006,947.0,0,2,621.1068474919156,2006,0,1,1,5.220832196978714,2.4172435844997704,0,1,0,0,12.758301003002,0,1,1,0.909676106356333,27.823458070385303,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,46.9306141589486,44.20011583526268,1.1280955051328556,1681.9548381065308,2006.0,0.0,1,1,1,1,67.41548703857725,1
8,7.497426566584226,3.0,2007,836.0,0,2,605.6655056486097,2008,0,1,1,5.21008422184816,2.3014743180824713,0,1,1,0,16.62096765339943,0,0,1,0.909676106356333,15.10022295770794,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0.0,36.51055712991193,1.1280955051328556,1562.9413036741207,2008.0,168.1148772058326,1,1,1,1,61.42091011025829,1
5,7.027520369693629,1.0,1958,350.0,1,1,733.4200973863313,1958,1,0,0,5.31509072010947,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,30.737692722831856,0.0,0.0,1958.0,0.0,0,0,1,0,58.91069359929805,0
5,6.844913502012646,2.0,1955,572.0,1,1,617.3831575247845,1955,1,0,0,5.2131787391723865,1.8606870883213031,1,0,0,0,0.0,1,0,0,0.0,0.0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,58.165327136929996,41.37081286755163,0.0,0.0,1955.0,207.65326157060505,0,0,1,0,91.53165551994059,0
